id;type;lat1;lon1;lat2;lon2;lat3;lon3;lat4;lon4;lat5;lon5;lat6;lon6;lat7;lon7
8047fffffffffff;hex;35.74120697117649;-175.56432922504848;24.756909421354457;177.84694371159145;15.285730312483953;-175.4582711140254;14.62307489222751;-163.71455965998953;24.69671125803906;-156.08998858841753;34.99400669710761;-161.64707805135706;35.74120697117649;-175.56432922504848
804ffffffffffff;hex;12.19472672616799;160.7733897026288;23.00472505886228;164.45727251367722;31.883963004159572;154.7440406879096;27.949605976503904;142.43322175665756;16.77921462619375;140.1697245352548;8.70173997465801;149.7748737561887;12.19472672616799;160.7733897026288
80bffffffffffff;hex;-40.869133191665526;167.61587312700956;-28.514935780874872;167.0514454162491;-21.999746230891226;155.41995693388589;-26.664335930022155;142.84484655885802;-38.734209457703855;139.65222628239854;-46.760277243692265;152.50707693963324;-40.869133191665526;167.61587312700956
8033fffffffffff;hex;24.756909421354457;177.84694371159145;35.74120697117649;-175.56432922504848;46.18001465709015;175.62099681678237;43.912304017571394;158.38289640953525;31.883963004159572;154.7440406879096;23.00472505886228;164.45727251367722;24.756909421354457;177.84694371159145
80b5fffffffffff;hex;-39.64331054771269;-151.1531311528209;-29.339076105087567;-142.83571757562106;-18.242012526672724;-148.8063085814878;-16.505947603561054;-161.6348206171839;-25.60370257696877;-170.61932339479839;-37.523712365785215;-166.75568652434018;-39.64331054771269;-151.1531311528209
805dfffffffffff;hex;24.69671125803906;-156.08998858841753;14.62307489222751;-163.71455965998953;3.3357348575173527;-158.59967491814012;1.677294938194503;-146.33638072286845;11.222876232379509;-138.42043748614526;22.885971422359727;-142.7188705783351;24.69671125803906;-156.08998858841753
809dfffffffffff;hex;-21.999746230891226;155.41995693388589;-10.672390551299376;156.37086889691636;-3.4549175353760164;147.5198718874505;-7.725284543519059;135.85958708181394;-18.91475685791242;133.81752542331915;-26.664335930022155;142.84484655885802;-21.999746230891226;155.41995693388589
80bbfffffffffff;hex;-45.184248689706436;-177.97343103461537;-37.523712365785215;-166.75568652434018;-25.60370257696877;-170.61932339479839;-22.19754138630238;177.51613498805204;-28.514935780874872;167.0514454162491;-40.869133191665526;167.61587312700956;-45.184248689706436;-177.97343103461537
809bfffffffffff;hex;-25.60370257696877;-170.61932339479839;-16.505947603561054;-161.6348206171839;-5.762860491436932;-165.41674992858833;-3.968796976609588;-176.05696384421356;-11.54529597541476;175.98600155652952;-22.19754138630238;177.51613498805204;-25.60370257696877;-170.61932339479839
8071fffffffffff;hex;15.285730312483953;-175.4582711140254;5.889921754313913;179.21716082489448;-3.968796976609588;-176.05696384421353;-5.762860491436918;-165.4167499285883;3.3357348575173527;-158.59967491814012;14.62307489222751;-163.71455965998953;15.285730312483953;-175.4582711140254
809ffffffffffff;hex;-22.19754138630238;177.51613498805204;-11.545295975414755;175.98600155652954;-6.270965136275774;166.29185329608202;-10.672390551299376;156.37086889691636;-21.999746230891226;155.41995693388589;-28.514935780874872;167.0514454162491;-22.19754138630238;177.51613498805204
805bfffffffffff;hex;5.889921754313907;179.21716082489448;15.285730312483945;-175.4582711140254;24.756909421354457;177.84694371159145;23.00472505886228;164.45727251367722;12.19472672616799;160.7733897026288;4.467031609784519;168.33525245787357;5.889921754313907;179.21716082489448
8077fffffffffff;hex;8.70173997465801;149.7748737561887;-3.4549175353760164;147.5198718874505;-10.672390551299374;156.37086889691633;-6.270965136275787;166.291853296082;4.467031609784502;168.33525245787357;12.194726726167975;160.7733897026288;8.70173997465801;149.7748737561887
807ffffffffffff;pent;-11.54529597541476;175.98600155652952;-3.968796976609588;-176.05696384421353;5.889921754313907;179.21716082489448;4.467031609784519;168.33525245787357;-6.270965136275787;166.291853296082;-11.54529597541476;175.98600155652952;;
